miRNA,182_S25_R1_001,112_S27_R1_001,15-7p150_S32_R1_001,192_S22_R1_001,15-1p16_S33_R1_001,121_S24_R1_001,153_S15_R1_001,124_S16_R1_001,166_S4_R1_001,059_S13_R1_001,167_S23_R1_001,149_S3_R1_001,093_S6_R1_001,144_S5_R1_001,062_S19_R1_001,179_S26_R1_001,138_S30_R1_001,033_S21_R1_001,6c_S47_R1_001,123_S20_R1_001,1c_S43_R1_001,29-7p16_S41_R1_001,Undetermined_S0_R1_001,197_S2_R1_001,15-7p16_S31_R1_001,29-1p16_S39_R1_001,17-7p150_S38_R1_001,109_S9_R1_001,187_S10_R1_001,105_S1_R1_001,15-1p150_S34_R1_001,29-7p150_S42_R1_001,17-1p150_S36_R1_001,17-7p16_S37_R1_001,127_S29_R1_001,164_S14_R1_001,075_S12_R1_001,135_S7_R1_001,17-1p16_S35_R1_001,019_S18_R1_001,125_S11_R1_001,106_S28_R1_001,7c_S44_R1_001,32c_S45_R1_001,29-1p150_S40_R1_001,4c_S46_R1_001,103_S17_R1_001,34c_S48_R1_001,128_S8_R1_001
Hsa-Mir-5581_3p,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5581_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_5p,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_5p,22.0,5.0,0.0,8.0,0.0,0.0,2.0,25.0,11.0,7.0,102.0,0.0,0.0,4.0,13.0,0.0,19.0,4.0,16.0,62.0,44.0,0.0,6.0,30.0,90.0,0.0,0.0,4.0,32.0,34.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,3.0,0.0,32.0,0.0,102.0,17.0,0.0,0.0,0.0,6.0,64.0
Hsa-Mir-5683_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Hsa-Mir-5683_5p,0.0,37.0,333.0,109.0,299.0,65.0,51.0,111.0,32.0,33.0,0.0,12.0,124.0,2.0,8.0,56.0,46.0,140.0,6.0,78.0,0.0,13.0,37.0,47.0,129.0,0.0,5.0,13.0,0.0,85.0,174.0,0.0,32.0,73.0,0.0,24.0,0.0,60.0,119.0,158.0,41.0,0.0,11.0,0.0,0.0,0.0,11.0,2.0,110.0
Hsa-Mir-5687_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5687_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-574_3p,5427.0,106.0,0.0,135.0,107.0,48.0,31.0,132.0,72.0,145.0,8.0,89.0,54.0,74.0,207.0,149.0,78.0,256.0,4967.0,153.0,809.0,25.0,295.0,112.0,0.0,14.0,72.0,61.0,237.0,29.0,292.0,0.0,56.0,273.0,26.0,45.0,0.0,46.0,119.0,85.0,56.0,10.0,1670.0,3802.0,11.0,2.0,42.0,689.0,58.0
Hsa-Mir-574_5p*,942.0,83.0,3.0,133.0,0.0,305.0,55.0,81.0,31.0,163.0,449.0,66.0,46.0,36.0,294.0,213.0,54.0,232.0,786.0,198.0,793.0,0.0,88.0,52.0,0.0,0.0,27.0,118.0,28.0,105.0,48.0,0.0,45.0,0.0,65.0,66.0,0.0,63.0,32.0,19.0,97.0,560.0,843.0,742.0,7.0,0.0,53.0,363.0,139.0
Hsa-Mir-576_3p*,102.0,21.0,0.0,14.0,0.0,0.0,15.0,0.0,21.0,9.0,76.0,11.0,60.0,18.0,54.0,74.0,23.0,17.0,26.0,37.0,17.0,24.0,12.0,29.0,0.0,0.0,7.0,10.0,28.0,42.0,38.0,0.0,5.0,0.0,0.0,40.0,0.0,35.0,24.0,15.0,7.0,0.0,27.0,13.0,0.0,0.0,6.0,7.0,19.0
Hsa-Mir-576_5p,308.0,429.0,137.0,333.0,50.0,82.0,205.0,362.0,142.0,339.0,4.0,336.0,167.0,63.0,355.0,334.0,448.0,286.0,350.0,205.0,376.0,13.0,155.0,157.0,0.0,4.0,35.0,248.0,77.0,134.0,325.0,0.0,44.0,83.0,0.0,75.0,3.0,246.0,34.0,133.0,113.0,0.0,773.0,101.0,5.0,0.0,337.0,1996.0,361.0
Hsa-Mir-577_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-577_5p,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,5.0,28.0,0.0,887.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,808.0,412.0,0.0,0.0,0.0,96.0,0.0
Hsa-Mir-579_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Hsa-Mir-579_5p,0.0,17.0,0.0,0.0,0.0,20.0,10.0,3.0,5.0,17.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,18.0,4.0,16.0,10.0,0.0,7.0,36.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,31.0
Hsa-Mir-580_3p,8.0,18.0,0.0,42.0,22.0,3.0,12.0,10.0,15.0,20.0,0.0,0.0,0.0,12.0,49.0,0.0,22.0,9.0,23.0,24.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,31.0,0.0,0.0,0.0,8.0,13.0,0.0
Hsa-Mir-580_5p*,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0
Hsa-Mir-582_3p,442.0,203.0,778.0,186.0,22.0,304.0,788.0,289.0,1059.0,388.0,721.0,1414.0,204.0,133.0,239.0,2585.0,504.0,375.0,484.0,214.0,193.0,5.0,561.0,283.0,329.0,2.0,53.0,726.0,1212.0,679.0,83.0,23.0,12.0,47.0,113.0,3133.0,467.0,363.0,13.0,486.0,1857.0,5462.0,312.0,18.0,4.0,2.0,272.0,24.0,233.0
Hsa-Mir-582_5p*,30.0,38.0,0.0,9.0,30.0,13.0,10.0,5.0,31.0,12.0,82.0,53.0,34.0,0.0,6.0,220.0,39.0,40.0,124.0,34.0,85.0,0.0,21.0,0.0,0.0,0.0,15.0,63.0,30.0,0.0,10.0,0.0,9.0,68.0,11.0,57.0,0.0,21.0,0.0,26.0,60.0,0.0,101.0,23.0,0.0,0.0,22.0,32.0,5.0
Hsa-Mir-584_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.0
Hsa-Mir-584_5p,940.0,4590.0,868.0,3081.0,390.0,2384.0,2255.0,2158.0,1987.0,4038.0,4448.0,2984.0,2894.0,1175.0,8493.0,3416.0,5023.0,3915.0,571.0,4253.0,631.0,218.0,1458.0,1138.0,808.0,87.0,692.0,1949.0,1395.0,1608.0,1297.0,414.0,806.0,591.0,473.0,1497.0,302.0,1936.0,350.0,1410.0,3550.0,562.0,1082.0,55.0,222.0,45.0,2631.0,2367.0,3755.0
Hsa-Mir-585_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-585_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-589_3p*,21.0,14.0,0.0,17.0,0.0,0.0,25.0,41.0,32.0,30.0,22.0,20.0,52.0,13.0,46.0,9.0,73.0,36.0,31.0,20.0,0.0,0.0,24.0,46.0,0.0,0.0,0.0,23.0,24.0,5.0,21.0,0.0,0.0,0.0,0.0,38.0,51.0,44.0,0.0,25.0,26.0,0.0,10.0,0.0,0.0,0.0,20.0,27.0,17.0
Hsa-Mir-589_5p,1090.0,2479.0,574.0,1779.0,177.0,1718.0,1068.0,951.0,1051.0,1735.0,3839.0,1407.0,1006.0,1193.0,2876.0,3256.0,3189.0,2219.0,498.0,2392.0,461.0,27.0,984.0,823.0,337.0,17.0,292.0,1071.0,758.0,664.0,985.0,200.0,293.0,255.0,337.0,1133.0,211.0,1005.0,129.0,1039.0,1855.0,3436.0,839.0,84.0,218.0,162.0,1347.0,2414.0,1321.0
Hsa-Mir-590_3p,138.0,153.0,0.0,76.0,45.0,23.0,52.0,92.0,29.0,123.0,46.0,34.0,0.0,9.0,240.0,87.0,53.0,43.0,80.0,77.0,75.0,14.0,30.0,21.0,0.0,2.0,8.0,71.0,30.0,57.0,27.0,0.0,16.0,20.0,6.0,45.0,0.0,74.0,46.0,14.0,51.0,0.0,213.0,16.0,5.0,0.0,79.0,187.0,92.0
Hsa-Mir-590_5p*,23.0,13.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_5p,722.0,5.0,0.0,11.0,0.0,0.0,2.0,6.0,21.0,6.0,0.0,0.0,3.0,11.0,0.0,81.0,0.0,158.0,6.0,12.0,25.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,43.0,0.0,18.0,0.0,0.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0
Hsa-Mir-597_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0
Hsa-Mir-597_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-598_3p,143.0,264.0,75.0,66.0,0.0,132.0,298.0,234.0,155.0,284.0,130.0,302.0,94.0,277.0,246.0,156.0,409.0,125.0,509.0,118.0,73.0,0.0,127.0,127.0,0.0,0.0,26.0,333.0,186.0,133.0,23.0,20.0,18.0,0.0,0.0,224.0,0.0,404.0,0.0,157.0,155.0,0.0,302.0,44.0,0.0,0.0,299.0,447.0,233.0
Hsa-Mir-598_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0
Hsa-Mir-605-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-615_3p,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,0.0,35.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,7.0,5.0,0.0
Hsa-Mir-615_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_3p*,68.0,0.0,0.0,0.0,0.0,32.0,20.0,15.0,0.0,16.0,0.0,20.0,0.0,10.0,26.0,17.0,19.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_5p,225.0,89.0,0.0,73.0,0.0,31.0,45.0,97.0,61.0,97.0,0.0,23.0,21.0,51.0,64.0,81.0,98.0,57.0,34.0,93.0,17.0,6.0,24.0,0.0,0.0,0.0,0.0,60.0,0.0,22.0,21.0,0.0,7.0,0.0,16.0,18.0,0.0,24.0,0.0,0.0,50.0,0.0,32.0,14.0,0.0,0.0,47.0,54.0,92.0
Hsa-Mir-624_3p*,0.0,7.0,0.0,19.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,36.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,4.0
Hsa-Mir-624_5p,9.0,122.0,0.0,0.0,16.0,34.0,15.0,41.0,4.0,33.0,0.0,5.0,6.0,7.0,74.0,32.0,48.0,21.0,29.0,57.0,30.0,0.0,13.0,48.0,0.0,0.0,0.0,18.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,30.0,0.0,68.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,35.0,46.0,22.0
Hsa-Mir-628_3p,161.0,127.0,0.0,102.0,0.0,125.0,41.0,16.0,71.0,74.0,110.0,36.0,14.0,16.0,145.0,194.0,128.0,171.0,121.0,118.0,78.0,0.0,39.0,88.0,0.0,0.0,24.0,102.0,33.0,16.0,80.0,28.0,12.0,0.0,0.0,52.0,0.0,56.0,12.0,27.0,74.0,0.0,220.0,19.0,0.0,0.0,31.0,194.0,51.0
Hsa-Mir-628_5p,27.0,22.0,0.0,0.0,0.0,37.0,36.0,12.0,21.0,56.0,0.0,27.0,6.0,0.0,16.0,33.0,31.0,0.0,35.0,31.0,57.0,0.0,17.0,48.0,0.0,0.0,5.0,30.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,20.0,0.0,182.0,0.0,0.0,0.0,52.0,88.0,17.0
Hsa-Mir-629_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,7.0,0.0
Hsa-Mir-629_5p,142.0,281.0,0.0,267.0,0.0,552.0,121.0,154.0,239.0,60.0,584.0,221.0,203.0,202.0,670.0,649.0,421.0,594.0,333.0,593.0,252.0,0.0,151.0,61.0,0.0,0.0,39.0,126.0,110.0,132.0,79.0,0.0,31.0,3.0,82.0,241.0,161.0,170.0,17.0,148.0,354.0,267.0,231.0,43.0,13.0,102.0,142.0,866.0,280.0
Hsa-Mir-642-as_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-642_3p/642-as_3p*,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,0.0,8.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,3.0,14.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0
Hsa-Mir-642_5p,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,6.0,16.0,0.0
Hsa-Mir-651_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-651_5p,401.0,283.0,244.0,112.0,21.0,126.0,262.0,266.0,455.0,286.0,466.0,544.0,189.0,219.0,184.0,254.0,352.0,267.0,66.0,327.0,35.0,0.0,180.0,170.0,0.0,0.0,26.0,290.0,197.0,213.0,34.0,22.0,23.0,0.0,11.0,346.0,0.0,316.0,0.0,300.0,704.0,0.0,83.0,8.0,16.0,0.0,211.0,98.0,371.0
Hsa-Mir-6529_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6529_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-652_3p,1282.0,4181.0,805.0,6738.0,142.0,5202.0,2836.0,3467.0,4092.0,5697.0,4775.0,4391.0,2228.0,1731.0,6479.0,6842.0,6345.0,6939.0,1031.0,6498.0,1209.0,60.0,2233.0,2530.0,141.0,41.0,497.0,3577.0,3040.0,1316.0,2552.0,255.0,228.0,330.0,658.0,3391.0,217.0,2107.0,168.0,1907.0,5298.0,747.0,2479.0,393.0,266.0,51.0,4067.0,8226.0,3226.0
Hsa-Mir-652_5p*,3.0,52.0,0.0,18.0,0.0,48.0,19.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,10.0,18.0,54.0,0.0,77.0,3.0,30.0,0.0,5.0,0.0,0.0,8.0,0.0,28.0,32.0,3.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,6.0,0.0,65.0,4.0,0.0,0.0,25.0,8.0,14.0
Hsa-Mir-653_3p*,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-653_5p,12.0,3.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,3.0,50.0,0.0,25.0,0.0,8.0,28.0,7.0,0.0,9.0,29.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,32.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,10.0,0.0
Hsa-Mir-670_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
